"ID";"SectorBranchesSIC2008";"Periods";"Employee_1";"EmployedPerson_2";"Employee_3";"EmployedPerson_4";"Total_5";"NetTurnover_6";"OtherRevenues_7";"Total_8";"Total_9";"Total_10";"InitialStockOfRawAndAuxiliaryMater_11";"PurchasedRawAndAuxiliaryMaterials_12";"ClosingStockRawAndAuxiliaryMat_13";"Total_14";"InitialStockOfCommodities_15";"PurchasedCommodities_16";"ClosingStockOfCommodities_17";"PaymentsToSubcontractors_18";"PurchaseValueNotElsewhereClassified_19";"Total_20";"GrossWagesAndSalaries_21";"Total_22";"EmployerPaidSocialInsurancePremiums_23";"OtherSocialInsuranceCosts_24";"PensionAndEarlyRetirementPremiums_25";"OtherPersonnelCosts_26";"Total_27";"CostsOfEnergyUse_28";"HousingCosts_29";"EquipmentAndInventoryCosts_30";"TransportCosts_31";"SalesCosts_32";"CommunicationCosts_33";"CostsOfOtherServices_34";"OtherLiabilities_35";"DepreciationFixedAssets_36";"OperatingResults_37";"NetFinancialIncome_38";"BalanceOfProvisions_39";"NetExtraordinaryIncome_40";"PreTaxResults_41"
"3283";"387600";"2016JJ00";"     3.5";"     5.9";"     3.3";"     5.4";"    1512";"    1495";"      16";"     915";"     218";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     294";"     203";"      31";"      28";"       3";"      23";"      37";"     213";"       3";"      44";"       7";"      45";"      13";"       7";"      48";"      47";"     190";"     597";"    -133";"       1";"       2";"     467"
"3284";"387600";"2017JJ00";"     3.4";"     6.1";"     3.2";"     5.4";"    1684";"    1669";"      15";"    1087";"     263";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     309";"     197";"      29";"      28";"       1";"      37";"      47";"     297";"       7";"      57";"      26";"      34";"      24";"       7";"      45";"      99";"     217";"     597";"    -125";"      -2";"       1";"     471"
"3285";"387600";"2018JJ00";"     3.5";"     7.0";"     3.2";"     6.1";"    1690";"    1676";"      14";"    1092";"     298";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     310";"     195";"      32";"      30";"       2";"      28";"      56";"     276";"       5";"      51";"      11";"      35";"      17";"       4";"      61";"      94";"     208";"     599";"    -195";"       0";"       2";"     406"
"3286";"387600";"2019JJ00";"     3.6";"     6.7";"     3.2";"     6.1";"    1723";"    1702";"      21";"    1122";"     289";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     324";"     198";"      32";"      30";"       3";"      38";"      57";"     278";"       5";"      48";"      10";"      44";"      17";"       4";"      65";"      84";"     231";"     602";"      -2";"      -2";"       3";"     600"
"3287";"387600";"2020JJ00";"     3.7";"     6.9";"     3.5";"     6.6";"    1765";"    1753";"      13";"    1094";"     273";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     330";"     212";"      31";"      30";"       1";"      36";"      51";"     261";"       4";"      52";"       8";"      36";"      12";"       3";"      51";"      96";"     231";"     671";"     -71";"       0";"      -1";"     599"
"3288";"387600";"2021JJ00";"     3.8";"     6.5";"     3.7";"     6.2";"    1831";"    1821";"      10";"    1179";"     329";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     344";"     226";"      32";"       .";"       .";"      39";"      48";"     247";"       7";"      59";"       7";"      34";"      11";"       4";"      52";"      74";"     258";"     652";"     -59";"      -3";"      17";"     607"
"3289";"387700";"2009JJ00";"     5.9";"     6.8";"     4.9";"     5.7";"    1308";"    1282";"      26";"    1188";"     261";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     416";"     301";"      31";"      31";"       0";"      37";"      47";"     309";"      27";"     136";"      14";"       5";"      24";"      20";"      35";"      50";"     201";"     120";"     -52";"       0";"       0";"      68"
"3290";"387700";"2010JJ00";"     5.3";"     6.1";"     4.6";"     5.4";"    1338";"    1312";"      26";"    1148";"     267";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     395";"     276";"      31";"      30";"       1";"      37";"      51";"     291";"      24";"     135";"      13";"       5";"      25";"      20";"      36";"      33";"     195";"     190";"     -12";"       0";"       1";"     179"
"3291";"387700";"2011JJ00";"     5.2";"     6.3";"     4.5";"     5.5";"    1522";"    1500";"      22";"    1301";"     371";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     417";"     283";"      32";"      31";"       1";"      40";"      61";"     297";"      23";"     137";"      13";"       8";"      34";"      21";"      43";"      19";"     216";"     221";"     -11";"      -5";"       1";"     206"
"3292";"387700";"2012JJ00";"     5.3";"     6.2";"     4.6";"     5.4";"    1546";"    1521";"      26";"    1288";"     344";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     420";"     291";"      36";"      35";"       1";"      40";"      54";"     298";"      23";"     139";"       6";"       8";"      30";"      24";"      39";"      31";"     227";"     258";"     -21";"       0";"     -14";"     223"
"3293";"387700";"2013JJ00";"     5.0";"     5.9";"     4.6";"     5.4";"    1625";"    1601";"      24";"    1373";"     377";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     432";"     298";"      35";"      34";"       1";"      46";"      53";"     305";"      22";"     150";"       4";"       8";"      27";"      24";"      36";"      35";"     259";"     252";"     -26";"       0";"      -5";"     221"
"3294";"387700";"2014JJ00";"     5.4";"     6.4";"     4.7";"     5.5";"    1736";"    1707";"      30";"    1397";"     380";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     455";"     318";"      37";"      36";"       1";"      46";"      54";"     329";"      20";"     151";"       4";"       9";"      28";"      26";"      46";"      46";"     234";"     339";"     -17";"       0";"      -4";"     317"
"3295";"387700";"2015JJ00";"     5.7";"     7.1";"     5.1";"     5.8";"    1772";"    1743";"      30";"    1453";"     372";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     502";"     342";"      42";"      39";"       2";"      44";"      75";"     341";"      19";"     156";"       9";"       6";"      26";"      28";"      51";"      45";"     237";"     319";"     106";"       0";"      -1";"     424"
"3296";"387700";"2016JJ00";"     5.9";"     8.0";"     5.5";"     6.4";"    1815";"    1791";"      24";"    1543";"     391";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     544";"     359";"      40";"      39";"       1";"      38";"     107";"     364";"      19";"     157";"       9";"       8";"      31";"      30";"      61";"      51";"     244";"     271";"     134";"       0";"     -12";"     394"
"3297";"387700";"2017JJ00";"     6.4";"     8.9";"     5.7";"     6.9";"    1904";"    1856";"      48";"    1687";"     458";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     588";"     366";"      48";"      47";"       0";"      48";"     126";"     379";"      17";"     165";"      11";"       9";"      27";"      31";"      70";"      50";"     262";"     217";"     123";"      -4";"      -7";"     330"
"3298";"387700";"2018JJ00";"     7.4";"    10.0";"     6.4";"     7.4";"    1988";"    1924";"      64";"    1810";"     453";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     662";"     407";"      52";"      51";"       0";"      49";"     154";"     420";"      21";"     174";"       5";"      15";"      27";"      35";"      77";"      66";"     275";"     178";"     141";"      -1";"       3";"     321"
"3299";"387700";"2019JJ00";"     7.2";"    10.3";"     6.5";"     9.3";"    2083";"    2015";"      68";"    1940";"     459";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     712";"     444";"      55";"      55";"       0";"      56";"     157";"     466";"      24";"     196";"       5";"      15";"      23";"      35";"      85";"      85";"     303";"     143";"     188";"      -2";"       1";"     331"
"3300";"387700";"2020JJ00";"     6.9";"     8.2";"     5.9";"     7.0";"     963";"     868";"      96";"    1651";"     375";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     592";"     308";"      47";"      47";"       0";"      60";"     177";"     354";"      24";"     193";"       3";"      10";"      11";"      32";"      30";"      51";"     330";"    -688";"     -10";"       0";"       0";"    -698"
"3301";"387700";"2021JJ00";"     7.2";"     8.6";"     5.9";"     6.8";"    1205";"    1131";"      74";"    1555";"     447";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     487";"     296";"      51";"       .";"       .";"      58";"      82";"     329";"      29";"     188";"       9";"       9";"       7";"      35";"      20";"      33";"     293";"    -349";"     167";"       0";"       4";"    -179"
"3302";"387800";"2009JJ00";"    10.8";"    13.3";"     9.9";"    11.4";"    2338";"    2311";"      26";"    2021";"     608";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     708";"     492";"      68";"      52";"      15";"      48";"     101";"     552";"      48";"     219";"     107";"      57";"       9";"       7";"      37";"      69";"     153";"     316";"     -35";"      -6";"       6";"     282"
"3303";"387800";"2010JJ00";"    10.8";"    12.7";"     9.7";"    11.1";"    2426";"    2413";"      13";"    2100";"     522";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     748";"     516";"      69";"      56";"      13";"      49";"     114";"     642";"      52";"     230";"     158";"      68";"      12";"       7";"      38";"      77";"     188";"     326";"     -39";"      -8";"     -10";"     268"
"3304";"387800";"2011JJ00";"    11.4";"    13.8";"    10.5";"    12.0";"    2615";"    2609";"       5";"    2336";"     576";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     829";"     575";"      72";"      60";"      12";"      53";"     129";"     729";"      50";"     227";"     186";"      91";"      18";"       8";"      43";"     107";"     203";"     279";"     -46";"      -3";"       5";"     234"
"3305";"387800";"2012JJ00";"    11.0";"    12.7";"    10.3";"    11.8";"    2592";"    2582";"      10";"    2375";"     609";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     834";"     573";"      82";"      68";"      14";"      56";"     124";"     745";"      51";"     217";"     192";"     105";"      16";"      11";"      47";"     106";"     187";"     217";"     -16";"      -9";"     -24";"     167"
"3306";"387800";"2013JJ00";"    11.0";"    13.0";"    10.3";"    11.9";"    2490";"    2475";"      15";"    2311";"     585";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     799";"     561";"      79";"      65";"      13";"      53";"     106";"     731";"      54";"     240";"     169";"     114";"      16";"       7";"      47";"      84";"     196";"     179";"     -30";"      -1";"      -7";"     142"
"3307";"387800";"2014JJ00";"    11.1";"    13.1";"    10.3";"    12.2";"    2812";"    2800";"      12";"    2533";"     701";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     857";"     597";"      88";"      76";"      12";"      53";"     119";"     781";"      51";"     272";"     182";"     106";"      14";"       9";"      41";"     105";"     194";"     280";"     -43";"      -9";"     -11";"     216"
"3308";"387800";"2015JJ00";"    12.3";"    15.1";"    11.6";"    14.1";"    3204";"    3182";"      22";"    2892";"     841";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     958";"     660";"     102";"      91";"      11";"      58";"     139";"     851";"      43";"     293";"     191";"     119";"      15";"       8";"      49";"     132";"     242";"     313";"       0";"     -15";"     -17";"     282"
"3309";"387800";"2016JJ00";"    11.9";"    13.9";"    10.7";"    12.7";"    3019";"    3008";"      11";"    2741";"     835";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"       .";"     901";"     607";"      97";"      86";"      11";"      57";"     140";"     802";"      44";"     296";"     180";"      85";"      14";"       7";"      42";"     134";"     203";"     278";"     -30";"     -13";"       0";"     234"
